compound.dt50.sediment,compound.dt50.soil,compound.dt50.surfaceWater,compound.dt50.system,compound.freundlich,compound.henry,compound.koc,compound.molarMass,compound.name,compound.plant_uptake,compound.reference_temperature,compound.vapor_pressure,compound.water_solubility,gap.application_dates.0,gap.application_dates.1,gap.arguments.apply_every_n_years,gap.arguments.interval,gap.arguments.modelCrop,gap.arguments.name,gap.arguments.number_of_applications,gap.arguments.rate,gap.arguments.time_in_year,gap.converted_rates.0,gap.converted_rates.1,gap.type,gap.yearly_application_on_soil,scenario,0.compound_pec,0.compound_name
6.0,52.53,6.0,6.0,0.93324,5.16e-12,15844.76,300.0,Compound -691156343676324282,0.0,20.0,4.3e-09,252854.161,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -691156343676324282
6.0,16.72,6.0,6.0,0.92049,6.82,165.97,300.0,Compound -794407871997590030,0.0,20.0,0.022,0.9682,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.3016233540026477e-16,Compound -794407871997590030
6.0,251.1,6.0,6.0,0.92233,571000.0,7190.93,300.0,Compound -6534879756326757052,0.0,20.0,1300.0,0.6785,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.624648568090505e-06,Compound -6534879756326757052
6.0,25.02,6.0,6.0,0.97323,2850.0,465.68,300.0,Compound -4103921984399687015,0.0,20.0,2.1,0.2236,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0001074009934160948,Compound -4103921984399687015
6.0,11.66,6.0,6.0,0.9518,8.27e-07,6.72,300.0,Compound 4514122478634945054,0.0,20.0,7.9e-05,28778.6668,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.03436829073339764,Compound 4514122478634945054
6.0,11.92,6.0,6.0,0.97271,173.0,1118.3,300.0,Compound -4207900487435415101,0.0,20.0,63.0,109.1618,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.399180961965744e-15,Compound -4207900487435415101
6.0,28.23,6.0,6.0,0.95415,2.14e-06,48.64,300.0,Compound 7369406793188856749,0.0,20.0,3.4e-05,4827.2906,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.05320860411272538,Compound 7369406793188856749
6.0,418.88,6.0,6.0,0.95627,1.27e-07,263.03,300.0,Compound 6978666895687865339,0.0,20.0,0.00054,1267051.8695,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.855657070150828,Compound 6978666895687865339
6.0,181.44,6.0,6.0,0.98336,0.0203,30.85,300.0,Compound -4356201065902973714,0.0,20.0,0.00096,14.1612,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.045330199937577,Compound -4356201065902973714
6.0,44.82,6.0,6.0,0.93287,13.5,326.03,300.0,Compound -6129895053046545363,0.0,20.0,400.0,8919.1731,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.6668938049743005e-10,Compound -6129895053046545363
6.0,47.03,6.0,6.0,0.91248,0.00846,18.93,300.0,Compound 7567472403082099983,0.0,20.0,0.0007,24.772,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.9146540287669319,Compound 7567472403082099983
6.0,13.79,6.0,6.0,0.98153,161.0,61.69,300.0,Compound -8389445865429280560,0.0,20.0,1.5,2.786,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.425445168924788e-05,Compound -8389445865429280560
6.0,12.56,6.0,6.0,0.94135,1.48e-11,7470.27,300.0,Compound 7001836981594488597,0.0,20.0,9.6e-09,195309.3471,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7001836981594488597
6.0,151.19,6.0,6.0,0.90854,7420.0,414.83,300.0,Compound -7224651250688126456,0.0,20.0,13.0,0.5422,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00031616732273905554,Compound -7224651250688126456
6.0,0.34,6.0,6.0,0.93565,3.7e-11,8.55,300.0,Compound -5898067585386994894,0.0,20.0,2e-07,1653549.2922,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.6677556159879682e-17,Compound -5898067585386994894
6.0,70.16,6.0,6.0,0.91939,1.22e-11,216.82,300.0,Compound -4655763311244302741,0.0,20.0,4.3e-12,106.7576,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0008547788677158649,Compound -4655763311244302741
6.0,261.52,6.0,6.0,0.90432,8580.0,630.72,300.0,Compound 1545358949272928760,0.0,20.0,0.05,0.0018,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00030521269754026683,Compound 1545358949272928760
6.0,139.64,6.0,6.0,0.92513,4.23,4115.45,300.0,Compound 4423520623083723887,0.0,20.0,0.037,2.6208,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 4423520623083723887
6.0,15.53,6.0,6.0,0.99073,0.00833,13.95,300.0,Compound -1683538381861604881,0.0,20.0,0.096,3450.8192,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.05483337405688814,Compound -1683538381861604881
6.0,99.49,6.0,6.0,0.9773,0.00318,587.91,300.0,Compound 250006693959723760,0.0,20.0,0.00016,15.009,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0002583755334454211,Compound 250006693959723760
6.0,26.99,6.0,6.0,0.94436,0.0101,344.92,300.0,Compound 3909849572103106968,0.0,20.0,0.0021,63.3374,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.117804082166933e-11,Compound 3909849572103106968
6.0,225.48,6.0,6.0,0.9803,0.069,133.76,300.0,Compound 4211170849987460858,0.0,20.0,0.0069,30.0543,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.1996911630858156,Compound 4211170849987460858
6.0,22.47,6.0,6.0,0.9802,0.0132,3699.9,300.0,Compound -3701761117941130444,0.0,20.0,7.3e-06,0.1657,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -3701761117941130444
6.0,9.96,6.0,6.0,0.9264,1.25e-05,7413.58,300.0,Compound -2459542607430046612,0.0,20.0,0.01,244287.4226,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2459542607430046612
6.0,151.31,6.0,6.0,0.96476,9.82e-09,51.95,300.0,Compound -1245302088836518794,0.0,20.0,0.0014,42155412.5277,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.642887838418567,Compound -1245302088836518794
6.0,443.54,6.0,6.0,0.91109,4.24e-06,24173.51,300.0,Compound -7271568074392786953,0.0,20.0,4.6e-05,3287.1195,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7271568074392786953
6.0,290.38,6.0,6.0,0.93118,530000.0,109.47,300.0,Compound 5059099053078351773,0.0,20.0,930.0,0.5242,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.1579516874077097e-05,Compound 5059099053078351773
6.0,886.52,6.0,6.0,0.92107,4.96e-13,6.31,300.0,Compound 2248794360584998167,0.0,20.0,3.1e-09,1875622.2033,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,63.86171467096724,Compound 2248794360584998167
6.0,161.9,6.0,6.0,0.92435,0.000151,85.96,300.0,Compound 6057722779364799828,0.0,20.0,0.00015,290.2103,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.176135734420618,Compound 6057722779364799828
6.0,5778.03,6.0,6.0,0.95531,0.000593,18171.05,300.0,Compound -6279722781677176965,0.0,20.0,5.2e-06,2.6096,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -6279722781677176965
6.0,27.97,6.0,6.0,0.96092,0.00321,23.46,300.0,Compound -4896655392478930997,0.0,20.0,5.3e-05,4.9161,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.27023530436180476,Compound -4896655392478930997
6.0,40.39,6.0,6.0,0.94525,567000.0,3244.16,300.0,Compound 2771643327814526436,0.0,20.0,3600.0,1.8946,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,6.798580312901782e-06,Compound 2771643327814526436
6.0,4.62,6.0,6.0,0.96192,361.0,13.44,300.0,Compound -785654529641604638,0.0,20.0,360.0,301.1906,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.197114009759149e-06,Compound -785654529641604638
6.0,12.6,6.0,6.0,0.94803,0.0616,39.09,300.0,Compound 8364025930951384230,0.0,20.0,1.3e-05,0.0611,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.00023391054297051584,Compound 8364025930951384230
6.0,588.95,6.0,6.0,0.96623,0.000103,107.56,300.0,Compound -7297172084675724480,0.0,20.0,9.6e-05,279.47,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,21.737309733277478,Compound -7297172084675724480
6.0,66.22,6.0,6.0,0.93047,0.0572,5951.21,300.0,Compound 5711469520356487968,0.0,20.0,0.0001,0.5373,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5711469520356487968
6.0,5.19,6.0,6.0,0.97545,0.00522,1.02,300.0,Compound -3722862401409821122,0.0,20.0,0.8,46189.4026,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0003414420838230423,Compound -3722862401409821122
6.0,1789.81,6.0,6.0,0.97867,3.73,36536.49,300.0,Compound 7772864256775683971,0.0,20.0,0.75,59.97,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 7772864256775683971
6.0,6.1,6.0,6.0,0.9275,11300.0,310.95,300.0,Compound -3867450917513694749,0.0,20.0,0.45,0.0118,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.9608642943024734e-06,Compound -3867450917513694749
6.0,1.45,6.0,6.0,0.97463,456.0,1640.89,300.0,Compound -2086883109283438450,0.0,20.0,44.0,29.0229,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2086883109283438450
6.0,44.51,6.0,6.0,0.98011,0.559,366.3,300.0,Compound 533264077902075330,0.0,20.0,0.19,102.3285,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.579520897033723e-06,Compound 533264077902075330
6.0,200.52,6.0,6.0,0.98781,5.68e-12,919.21,300.0,Compound 8743613553483752712,0.0,20.0,0.0004,21043167206.4541,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0013763871306125542,Compound 8743613553483752712
6.0,69.77,6.0,6.0,0.95453,712000.0,1984.8,300.0,Compound 5660984882778603501,0.0,20.0,1100000.0,458.1187,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.522160482263571e-06,Compound 5660984882778603501
6.0,0.37,6.0,6.0,0.92601,712.0,74.73,300.0,Compound -1487535412243867385,0.0,20.0,0.72,0.3047,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,-5.976471961734318e-21,Compound -1487535412243867385
6.0,259.96,6.0,6.0,0.97948,0.00767,1245.2,300.0,Compound 8990783830910838406,0.0,20.0,0.0098,384.4237,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,9.332148567477635e-05,Compound 8990783830910838406
6.0,34.44,6.0,6.0,0.95299,25400.0,1227.8,300.0,Compound -1058238950332280356,0.0,20.0,2.0,0.0233,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,4.649944928880648e-05,Compound -1058238950332280356
6.0,20.36,6.0,6.0,0.91706,3.05e-06,229.26,300.0,Compound 843865129700381263,0.0,20.0,1.9e-07,18.8289,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.0667096309714577e-14,Compound 843865129700381263
6.0,2.23,6.0,6.0,0.99308,8.61e-10,119.91,300.0,Compound -883264488328362720,0.0,20.0,1e-07,34696.9601,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,8.336395235040816e-15,Compound -883264488328362720
6.0,5.43,6.0,6.0,0.99285,0.011,27.38,300.0,Compound 2152177232149995679,0.0,20.0,0.016,429.4038,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.0437096950985585e-05,Compound 2152177232149995679
6.0,44.56,6.0,6.0,0.91495,0.00935,12173.57,300.0,Compound 3243526030473819877,0.0,20.0,0.26,8452.0182,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3243526030473819877
6.0,2.8,6.0,6.0,0.99086,0.405,17887.2,300.0,Compound -7402708209444563020,0.0,20.0,0.00047,0.348,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -7402708209444563020
6.0,3.94,6.0,6.0,0.95972,4.78e-06,711.48,300.0,Compound -4815085457220000678,0.0,20.0,1.3e-07,8.1422,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4815085457220000678
6.0,53.83,6.0,6.0,0.986,2.6e-06,170.27,300.0,Compound 7314542599162778758,0.0,20.0,5.3e-09,0.6088,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.02760480456125003,Compound 7314542599162778758
6.0,96.3,6.0,6.0,0.90123,0.00042,12856.9,300.0,Compound -4994890988140800020,0.0,20.0,0.068,48879.2485,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4994890988140800020
6.0,0.64,6.0,6.0,0.99771,10.3,66.13,300.0,Compound -3253938165382471210,0.0,20.0,16.0,456.6966,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.1898426911272197e-17,Compound -3253938165382471210
6.0,32.51,6.0,6.0,0.98199,0.039,121800.38,300.0,Compound 8720250859972673108,0.0,20.0,1.0,7975.4746,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8720250859972673108
6.0,12.41,6.0,6.0,0.90433,0.00487,22.9,300.0,Compound -600460388192132582,0.0,20.0,1.3e-06,0.0815,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0009279904151446687,Compound -600460388192132582
6.0,2.44,6.0,6.0,0.95072,0.404,2651.11,300.0,Compound -2418772231214021457,0.0,20.0,0.0012,0.882,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2418772231214021457
6.0,571.84,6.0,6.0,0.94989,0.000407,23.65,300.0,Compound 4448165296377419479,0.0,20.0,0.00011,79.0382,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,46.38731773378228,Compound 4448165296377419479
6.0,137.33,6.0,6.0,0.99516,1910.0,59.39,300.0,Compound -2910840652701044507,0.0,20.0,33.0,5.1757,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0011182753784577488,Compound -2910840652701044507
6.0,548.37,6.0,6.0,0.9614,0.00276,4568.78,300.0,Compound 2401120329954866559,0.0,20.0,0.31,34113.4393,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.564703340391513e-17,Compound 2401120329954866559
6.0,22.68,6.0,6.0,0.97149,2.22e-10,1673.17,300.0,Compound -4512101377039766431,0.0,20.0,2.4e-07,322716.3246,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4512101377039766431
6.0,25.44,6.0,6.0,0.98114,0.00264,12.72,300.0,Compound 4611119749451865598,0.0,20.0,2e-08,0.0023,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.48342621369628114,Compound 4611119749451865598
6.0,89.92,6.0,6.0,0.99518,1570000.0,156.53,300.0,Compound 5859972299286868092,0.0,20.0,210000.0,39.3253,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.758544287764056e-06,Compound 5859972299286868092
6.0,13828.45,6.0,6.0,0.99475,0.0246,212.12,300.0,Compound 7298876950562767698,0.0,20.0,0.022,269.7958,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,24.604054568843008,Compound 7298876950562767698
6.0,397.43,6.0,6.0,0.97158,9.96e-05,4.13,300.0,Compound 2005443803424661454,0.0,20.0,0.0071,21354.4323,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,49.84492281965865,Compound 2005443803424661454
6.0,1.39,6.0,6.0,0.98736,611.0,40.5,300.0,Compound -4288813883994008116,0.0,20.0,870.0,428.8389,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.2217300275129466e-08,Compound -4288813883994008116
6.0,135.87,6.0,6.0,0.95113,3.67e-05,5.48,300.0,Compound 1873472130162425552,0.0,20.0,1.3e-06,10.6536,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,22.668255549231645,Compound 1873472130162425552
6.0,439.04,6.0,6.0,0.97522,0.00713,330.01,300.0,Compound -5700979565639192237,0.0,20.0,8.3e-05,3.4918,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.1548154669019466,Compound -5700979565639192237
6.0,0.8,6.0,6.0,0.97995,0.00139,151.68,300.0,Compound -6280397141064293303,0.0,20.0,8.7e-06,1.8907,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.20086393088553e-22,Compound -6280397141064293303
6.0,55.51,6.0,6.0,0.94882,7990000.0,35.31,300.0,Compound -2607771809344456465,0.0,20.0,2900.0,0.1072,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,7.084077483170764e-07,Compound -2607771809344456465
6.0,28.54,6.0,6.0,0.94234,263.0,22258.1,300.0,Compound -2245938140506921704,0.0,20.0,9.4,10.6671,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -2245938140506921704
6.0,0.85,6.0,6.0,0.99411,4.94e-06,24.43,300.0,Compound -1223950009897509256,0.0,20.0,3.8e-06,233.6905,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.8276921328075134e-11,Compound -1223950009897509256
6.0,80.22,6.0,6.0,0.90707,0.24,63.21,300.0,Compound 1892625652173382597,0.0,20.0,6.4,7984.8508,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.13134661162590863,Compound 1892625652173382597
6.0,1.6,6.0,6.0,0.99533,1.14,341.84,300.0,Compound -4299138260675189692,0.0,20.0,0.12,30.4488,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4299138260675189692
6.0,9.73,6.0,6.0,0.99744,30.3,12092.7,300.0,Compound -715887430358087010,0.0,20.0,8.4,82.8459,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -715887430358087010
6.0,0.36,6.0,6.0,0.91595,347000.0,57.04,300.0,Compound -3590560179556203019,0.0,20.0,7400.0,6.3647,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.896938956588872e-08,Compound -3590560179556203019
6.0,4.11,6.0,6.0,0.93311,218.0,6.48,300.0,Compound -8156338304809132752,0.0,20.0,0.0064,0.0088,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,2.474689136995915e-06,Compound -8156338304809132752
6.0,2.21,6.0,6.0,0.92621,0.000217,26.24,300.0,Compound 2699534262998364268,0.0,20.0,0.00028,392.335,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.402452968165091e-13,Compound 2699534262998364268
6.0,2.49,6.0,6.0,0.94689,82.9,5855.27,300.0,Compound 667211640006523315,0.0,20.0,0.29,1.0513,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 667211640006523315
