,combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
18,6.0,1.14,6.0,6.0,0.95996,0.000956,213.82,300.0,Compound -3607818818350760496,0.0,20.0,2.2e-06,0.6837,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -3607818818350760496
19,6.0,31.24,6.0,6.0,0.90083,0.0138,11.89,300.0,Compound -6407267719844302710,0.0,20.0,0.083,1795.6057,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.3494807248783751,Compound -6407267719844302710
20,6.0,24.83,6.0,6.0,0.98063,0.000167,3084.62,300.0,Compound 28214518536598339,0.0,20.0,0.12,220894.6302,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 28214518536598339
21,6.0,32.0,6.0,6.0,0.98086,113.0,247.87,300.0,Compound 8369029931776674632,0.0,20.0,2.1,5.5646,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.0423044084049143e-05,Compound 8369029931776674632
22,6.0,41.91,6.0,6.0,0.91972,451.0,792.8,300.0,Compound 2776592200298959282,0.0,20.0,44.0,28.9416,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,6.107223309219164e-09,Compound 2776592200298959282
23,6.0,7.49,6.0,6.0,0.9595,1.58e-06,390.01,300.0,Compound 5486266663851584554,0.0,20.0,0.0044,826867.7559,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.9197954124878967e-20,Compound 5486266663851584554
24,6.0,27.48,6.0,6.0,0.9912,0.000917,253.55,300.0,Compound -282887750696315606,0.0,20.0,9.1,2976005.7873,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.2678519262223377e-05,Compound -282887750696315606
25,6.0,7.6,6.0,6.0,0.96607,0.0999,290.9,300.0,Compound 8818167114918348156,0.0,20.0,0.00038,1.137,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,3.739479812883385e-16,Compound 8818167114918348156
26,6.0,86.99,6.0,6.0,0.92356,286.0,194.58,300.0,Compound -6818303939562054387,0.0,20.0,140.0,141.9925,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0002683533650563,Compound -6818303939562054387
27,6.0,81.78,6.0,6.0,0.92168,0.621,99.8,300.0,Compound -6027876692701569399,0.0,20.0,0.012,5.7969,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0241400887325027,Compound -6027876692701569399
28,6.0,16.69,6.0,6.0,0.92198,56.6,111.58,300.0,Compound 7835905594663769545,0.0,20.0,0.45,2.4051,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.5108976320497126e-09,Compound 7835905594663769545
29,6.0,42.47,6.0,6.0,0.96635,51900.0,1160.24,300.0,Compound 9062346616212225761,0.0,20.0,850000.0,4893.8673,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,5.047860492213068e-05,Compound 9062346616212225761
30,6.0,2.14,6.0,6.0,0.91371,0.00688,319.58,300.0,Compound 7774569093176513266,0.0,20.0,0.0065,285.4034,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 7774569093176513266
31,6.0,26.2,6.0,6.0,0.96348,67.5,4446.12,300.0,Compound -2069707119827819829,0.0,20.0,130.0,558.6794,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -2069707119827819829
32,6.0,43.7,6.0,6.0,0.91331,43.0,66.96,300.0,Compound 5438768146701474091,0.0,20.0,210.0,1495.3339,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,8.760393624398987e-05,Compound 5438768146701474091
33,6.0,33.62,6.0,6.0,0.93877,13.0,2336.34,300.0,Compound 6048108065149502757,0.0,20.0,13000.0,307616.5817,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 6048108065149502757
34,6.0,21.83,6.0,6.0,0.94219,0.922,0.77,300.0,Compound 4301251276349198390,0.0,20.0,0.61,199.9005,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0905127323497541,Compound 4301251276349198390
35,6.0,9.51,6.0,6.0,0.98001,3.22e-07,703.71,300.0,Compound -1914459034548591467,0.0,20.0,1.2e-08,10.7737,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.1588586851744745e-18,Compound -1914459034548591467
36,6.0,26.23,6.0,6.0,0.99033,31900000.0,181.88,300.0,Compound 7780132188843613093,0.0,20.0,650.0,0.0061,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.5520408351173268e-07,Compound 7780132188843613093
37,6.0,2.39,6.0,6.0,0.99955,3.55e-05,818.06,300.0,Compound 4923230950140191428,0.0,20.0,8.6e-06,72.5968,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 4923230950140191428
38,6.0,5.17,6.0,6.0,0.90877,2.15e-06,105.2,300.0,Compound 9094982054602754709,0.0,20.0,0.17,23322185.2422,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 9094982054602754709
39,6.0,22.5,6.0,6.0,0.91404,1.5,233.54,300.0,Compound -7965170670392146978,0.0,20.0,0.023,4.6682,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,5.796374296960928e-18,Compound -7965170670392146978
40,6.0,30.89,6.0,6.0,0.99746,0.193,3822.2,300.0,Compound -6661698155016585896,0.0,20.0,0.12,179.9337,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,7.714729872301461e-20,Compound -6661698155016585896
41,6.0,16.02,6.0,6.0,0.99467,23.6,197.62,300.0,Compound 5124111337578411621,0.0,20.0,2.8,35.3707,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.023882911067188e-07,Compound 5124111337578411621
42,6.0,28.07,6.0,6.0,0.99523,2170000000.0,2260.67,300.0,Compound 346782582479910395,0.0,20.0,6400000.0,0.8808,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.321079445664577e-09,Compound 346782582479910395
43,6.0,26.99,6.0,6.0,0.90437,8.66,3579.54,300.0,Compound 61170196462960030,0.0,20.0,37.0,1285.068,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 61170196462960030
44,6.0,25.4,6.0,6.0,0.95359,63400.0,59.19,300.0,Compound -51034707127657091,0.0,20.0,220000.0,1035.9234,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,6.393883166226008e-05,Compound -51034707127657091
45,6.0,22.51,6.0,6.0,0.94189,1.21e-05,797.69,300.0,Compound 2892887910672978383,0.0,20.0,0.079,1973494.0633,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 2892887910672978383
46,6.0,25.17,6.0,6.0,0.97818,0.589,4111.25,300.0,Compound -7181773514205863754,0.0,20.0,11.0,5769.6207,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -7181773514205863754
47,6.0,2.62,6.0,6.0,0.96866,0.00281,5548.17,300.0,Compound -2353599550530011086,0.0,20.0,0.00019,20.7695,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -2353599550530011086
48,6.0,32.04,6.0,6.0,0.90473,0.774,64.13,300.0,Compound 5601996031437725898,0.0,20.0,2.5,983.347,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0001206900683504,Compound 5601996031437725898
49,6.0,37.95,6.0,6.0,0.95854,58.0,195.0,300.0,Compound 4941793881152203817,0.0,20.0,0.00084,0.0043,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,5.031883419849216e-06,Compound 4941793881152203817
50,6.0,1.11,6.0,6.0,0.95042,0.015,1240.76,300.0,Compound 3222388121377558758,0.0,20.0,0.00055,11.1156,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 3222388121377558758
51,6.0,51.19,6.0,6.0,0.91522,0.595,3121.33,300.0,Compound -86786855047126976,0.0,20.0,6.0,3001.5342,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -86786855047126976
52,6.0,11.75,6.0,6.0,0.98899,9.17,1314.71,300.0,Compound 4640587293153857493,0.0,20.0,3.4e-05,0.0011,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.1100996520457472e-21,Compound 4640587293153857493
53,6.0,1.23,6.0,6.0,0.98318,0.00148,1462.51,300.0,Compound 5905043498106910027,0.0,20.0,0.00065,132.0674,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 5905043498106910027
54,6.0,23.47,6.0,6.0,0.98001,476.0,213.02,300.0,Compound -4479810963031814332,0.0,20.0,800.0,503.9984,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0001053899354188,Compound -4479810963031814332
55,6.0,20.64,6.0,6.0,0.9647,6.59e-07,1021.92,300.0,Compound -423715990401846256,0.0,20.0,2.8e-06,1273.765,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.7086523987171937e-19,Compound -423715990401846256
56,6.0,27.29,6.0,6.0,0.9304,2.26e-06,390.68,300.0,Compound 530729027531536536,0.0,20.0,3.7e-07,49.4362,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,1.6360593441118008e-14,Compound 530729027531536536
57,6.0,30.92,6.0,6.0,0.9208,253.0,401.0,300.0,Compound 3663377410706650881,0.0,20.0,60.0,71.554,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,5.4020081300701e-09,Compound 3663377410706650881
58,6.0,58.65,6.0,6.0,0.97009,0.000431,508.78,300.0,Compound 752875227284428548,0.0,20.0,7.7e-06,5.3794,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.884806026470168e-06,Compound 752875227284428548
59,6.0,37.52,6.0,6.0,0.9224,781.0,7276.56,300.0,Compound 7649187983607556264,0.0,20.0,190.0,71.8161,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 7649187983607556264
60,6.0,8.19,6.0,6.0,0.93632,1.05,219.45,300.0,Compound -6514008913656101300,0.0,20.0,0.48,135.9237,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound -6514008913656101300
61,6.0,1.59,6.0,6.0,0.90342,3.71e-05,29.05,300.0,Compound 6800148252684985490,0.0,20.0,2.5e-07,2.0564,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0,Compound 6800148252684985490
62,6.0,10.94,6.0,6.0,0.92081,1.88e-06,11.3,300.0,Compound -6312323993828369917,0.0,20.0,2.6e-10,0.0415,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0090301593255456,Compound -6312323993828369917
63,6.0,5.54,6.0,6.0,0.90135,0.00676,13.81,300.0,Compound 4094723732178621644,0.0,20.0,0.002,88.5607,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.662326563327792e-06,Compound 4094723732178621644
0,6.0,58.02,6.0,6.0,0.96738,57.5,0.86,300.0,Compound 7367851459962198840,0.0,20.0,3500.0,18437.8936,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0169350265137962,Compound 7367851459962198840
1,6.0,56.6,6.0,6.0,0.93509,9.5,1.75,300.0,Compound 8707478786286091471,0.0,20.0,0.11,3.4075,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.5162162980870877,Compound 8707478786286091471
2,6.0,74.56,6.0,6.0,0.93541,22000.0,26.96,300.0,Compound 2843852853225072141,0.0,20.0,1.9,0.0261,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.9018713243429338e-05,Compound 2843852853225072141
3,6.0,1212.39,6.0,6.0,0.95388,14.5,44.19,300.0,Compound 4963338955100219616,0.0,20.0,0.017,0.3589,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.8658993707348787,Compound 4963338955100219616
4,6.0,77.73,6.0,6.0,0.90685,0.257,23.73,300.0,Compound 7225152025487596874,0.0,20.0,0.052,60.452,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.6691040512321336,Compound 7225152025487596874
5,6.0,57.37,6.0,6.0,0.96745,0.334,26.66,300.0,Compound -2080650821852629972,0.0,20.0,0.15,138.5154,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,1.5532953502114015,Compound -2080650821852629972
6,6.0,58.37,6.0,6.0,0.99449,0.0958,33.71,300.0,Compound 3777815857093143668,0.0,20.0,0.0059,18.3638,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.6695560524170037,Compound 3777815857093143668
7,6.0,133.54,6.0,6.0,0.99928,1.65,37.47,300.0,Compound 7218718802959855387,0.0,20.0,0.019,3.3891,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.658849804578448,Compound 7218718802959855387
8,6.0,75.58,6.0,6.0,0.93279,410000.0,16.91,300.0,Compound 3923294031582582636,0.0,20.0,95.0,0.0695,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,8.668945353606464e-07,Compound 3923294031582582636
9,6.0,53.47,6.0,6.0,0.99192,4.77,11.82,300.0,Compound -1486630098021949199,0.0,20.0,450.0,28098.2608,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.3471601143714364,Compound -1486630098021949199
10,6.0,72.83,6.0,6.0,0.97838,2270.0,24.56,300.0,Compound 8032407402541673713,0.0,20.0,4800.0,640.2759,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,0.0001050609048792,Compound 8032407402541673713
11,6.0,97.43,6.0,6.0,0.9002,18.9,35.61,300.0,Compound 4471618409212209406,0.0,20.0,0.09,1.4213,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.1868072734161722,Compound 4471618409212209406
12,6.0,69.24,6.0,6.0,0.95108,1.04,11.23,300.0,Compound -6668634325145983023,0.0,20.0,0.039,11.2752,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,1.6335950419446903,Compound -6668634325145983023
13,6.0,59.81,6.0,6.0,0.90476,5.02,15.69,300.0,Compound 3177610786431862783,0.0,20.0,15.0,868.349,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0610294442399705,Compound 3177610786431862783
14,6.0,60.11,6.0,6.0,0.98504,1950.0,35.44,300.0,Compound 8475797891577273270,0.0,20.0,630.0,97.4851,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0008140792982371,Compound 8475797891577273270
15,6.0,7.88,6.0,6.0,0.92116,0.0226,5.92,300.0,Compound 7460129058909068118,0.0,20.0,0.12,1651.3536,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.7762545993592256,Compound 7460129058909068118
16,6.0,25.87,6.0,6.0,0.98003,0.187,15.1,300.0,Compound 2137988804462420988,0.0,20.0,0.0015,2.3332,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,1.6973672229610055,Compound 2137988804462420988
17,6.0,86.45,6.0,6.0,0.94255,14.0,159.59,300.0,Compound 7633940273745070388,0.0,20.0,14.0,307.0833,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.012683514947928,Compound 7633940273745070388
18,6.0,88.53,6.0,6.0,0.92568,1130.0,36.55,300.0,Compound -7802729823648130989,0.0,20.0,47000.0,12435.8221,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0008704897465316,Compound -7802729823648130989
19,6.0,1.35,6.0,6.0,0.99223,0.201,11.87,300.0,Compound -3645272210076846407,0.0,20.0,7.7e-06,0.0115,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0107251245877562,Compound -3645272210076846407
20,6.0,189.91,6.0,6.0,0.91386,1770.0,45.43,300.0,Compound 2038055057243857608,0.0,20.0,49.0,8.263,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0004746844755933,Compound 2038055057243857608
21,6.0,55.12,6.0,6.0,0.97733,1070.0,57.63,300.0,Compound 3292955394228425291,0.0,20.0,8000.0,2245.0346,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.000627343047979,Compound 3292955394228425291
22,6.0,176.49,6.0,6.0,0.96857,0.964,48.08,300.0,Compound 740113130275898290,0.0,20.0,2.5,781.3688,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,2.272470639064593,Compound 740113130275898290
23,6.0,47.03,6.0,6.0,0.93939,28900.0,30.3,300.0,Compound -7446409795622057212,0.0,20.0,3200.0,33.341,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.3624391919993916e-05,Compound -7446409795622057212
24,6.0,78.98,6.0,6.0,0.91859,226.0,231.58,300.0,Compound -1364308991973686784,0.0,20.0,50000.0,66631.7136,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0004767686127093,Compound -1364308991973686784
25,6.0,108.01,6.0,6.0,0.9074,2750.0,38.48,300.0,Compound -4471600616776697965,0.0,20.0,1500.0,168.056,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.000450732560556,Compound -4471600616776697965
26,6.0,275.51,6.0,6.0,0.9797,0.525,59.84,300.0,Compound -6942159044991284268,0.0,20.0,0.0021,1.1928,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,2.23903236455428,Compound -6942159044991284268
27,6.0,79.85,6.0,6.0,0.96713,39200.0,16.15,300.0,Compound 4385487562498046127,0.0,20.0,230.0,1.73,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.0001252368938933,Compound 4385487562498046127
28,6.0,44.45,6.0,6.0,0.90737,1620.0,4.13,300.0,Compound -2058932240117134981,0.0,20.0,22.0,4.0825,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0003822764078308,Compound -2058932240117134981
29,6.0,51.16,6.0,6.0,0.90943,6.92e-05,39.57,300.0,Compound -4668321307179620126,0.0,20.0,2.5e-06,10.6988,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.6075845665961945,Compound -4668321307179620126
30,6.0,61.79,6.0,6.0,0.96827,4.78,23.24,300.0,Compound -8757720773666971594,0.0,20.0,0.0029,0.1822,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.2989993074350309,Compound -8757720773666971594
31,6.0,62.58,6.0,6.0,0.99069,81.9,30.54,300.0,Compound 8500233077361843711,0.0,20.0,0.12,0.4343,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0125563998291496,Compound 8500233077361843711
32,6.0,66.56,6.0,6.0,0.92073,2.57e-07,585.6,300.0,Compound -8476019700945666362,0.0,20.0,1.2e-07,143.3789,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,3.893841508108665e-06,Compound -8476019700945666362
33,6.0,87.33,6.0,6.0,0.93043,12.7,71.47,300.0,Compound 1809617186610862035,0.0,20.0,6.2,146.5994,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0588580176140368,Compound 1809617186610862035
34,6.0,80.0,6.0,6.0,0.93626,29200.0,53.14,300.0,Compound 7725275591383180894,0.0,20.0,6.2,0.0636,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0001164618719037,Compound 7725275591383180894
35,6.0,16.58,6.0,6.0,0.92027,5.27e-07,37.79,300.0,Compound -7532915653020394266,0.0,20.0,7.4e-08,42.1173,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0383685284635754,Compound -7532915653020394266
36,6.0,85.3,6.0,6.0,0.90745,7.75,6.43,300.0,Compound -8105538159350096375,0.0,20.0,0.15,5.8684,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.4251427371618393,Compound -8105538159350096375
37,6.0,32.81,6.0,6.0,0.96348,9.87e-07,1.82,300.0,Compound -4049871196244426249,0.0,20.0,9.1e-09,2.7653,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,6.687103184044736,Compound -4049871196244426249
38,6.0,105.64,6.0,6.0,0.96768,105000.0,25.78,300.0,Compound 9213619962842959656,0.0,20.0,190000.0,538.5425,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,1.5752242022264572e-05,Compound 9213619962842959656
39,6.0,217.3,6.0,6.0,0.97707,0.0352,58.9,300.0,Compound 6589872716037348999,0.0,20.0,0.063,539.6539,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,5.451216291274953,Compound 6589872716037348999
40,6.0,12.17,6.0,6.0,0.91116,2.22e-05,41.7,300.0,Compound -8615324649297930589,0.0,20.0,2.4e-06,32.0226,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,4.4033306648936986e-05,Compound -8615324649297930589
41,6.0,53.16,6.0,6.0,0.91451,1.39e-05,50826.85,300.0,Compound 4257417617168805050,0.0,20.0,0.19,4148809.7253,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound 4257417617168805050
42,6.0,2.49,6.0,6.0,0.91116,3.46e-05,49.82,300.0,Compound -2065984981225444924,0.0,20.0,0.004,35048.1973,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,6.651811167105543e-09,Compound -2065984981225444924
43,6.0,73.15,6.0,6.0,0.97601,3170.0,22.15,300.0,Compound -4882967812087450677,0.0,20.0,200000.0,18463.5925,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0001904533066431,Compound -4882967812087450677
44,6.0,152.94,6.0,6.0,0.95886,1.05,51.11,300.0,Compound 5021467638359669224,0.0,20.0,9.9,2830.2356,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,C,0.6326751763084759,Compound 5021467638359669224
45,6.0,247.74,6.0,6.0,0.99023,8.7,53.52,300.0,Compound 5695141943267324695,0.0,20.0,0.066,2.2835,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.4301984932993734,Compound 5695141943267324695
46,6.0,294.82,6.0,6.0,0.98679,75700.0,38.22,300.0,Compound 3968696104529284046,0.0,20.0,1500.0,6.056,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,5.6362414467253175e-05,Compound 3968696104529284046
47,6.0,34.23,6.0,6.0,0.96017,2.87e-07,111.4,300.0,Compound 6512731938212382434,0.0,20.0,3.1e-09,3.2237,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.1553178354662811,Compound 6512731938212382434
48,6.0,9.1,6.0,6.0,0.96031,0.0166,16.48,300.0,Compound 4810761785166500667,0.0,20.0,0.0018,32.6004,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.0363908440540396,Compound 4810761785166500667
49,6.0,80.35,6.0,6.0,0.93529,0.036,117.86,300.0,Compound -3912836204858033186,0.0,20.0,0.039,322.7547,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.7666248812225354,Compound -3912836204858033186
50,6.0,196.86,6.0,6.0,0.95591,2470.0,53.36,300.0,Compound 637547860325725037,0.0,20.0,0.54,0.0654,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0002093726098495,Compound 637547860325725037
51,6.0,324.1,6.0,6.0,0.90975,11500.0,30.62,300.0,Compound -5789199205542460520,0.0,20.0,6.2,0.1619,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0002224617742043,Compound -5789199205542460520
52,6.0,200.29,6.0,6.0,0.9421,0.467,32.72,300.0,Compound -8688726728473604974,0.0,20.0,0.00044,0.2804,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,H,2.9731636150819765,Compound -8688726728473604974
53,6.0,42.53,6.0,6.0,0.91613,1.47e-05,308.31,300.0,Compound -4633075021210808836,0.0,20.0,1.1e-05,217.1395,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,1.5307686931198848e-07,Compound -4633075021210808836
54,6.0,445.19,6.0,6.0,0.92078,38700000.0,1604.21,300.0,Compound -4023876448865688158,0.0,20.0,57000000.0,442.8885,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,4.328487933110108e-08,Compound -4023876448865688158
55,6.0,40.08,6.0,6.0,0.92108,5.78e-08,1735.58,300.0,Compound -3989296162169458498,0.0,20.0,2.6e-06,13378.7326,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,P,0.0,Compound -3989296162169458498
56,6.0,322.78,6.0,6.0,0.90069,12.3,64.65,300.0,Compound -6507242054024993412,0.0,20.0,0.37,8.9439,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,J,0.3997198165052995,Compound -6507242054024993412
57,6.0,48.28,6.0,6.0,0.95108,3.13e-05,340.92,300.0,Compound -4179957191689007049,0.0,20.0,6.5e-07,6.2241,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,O,0.0010632799545037,Compound -4179957191689007049
