combination.compound.dt50.sediment,combination.compound.dt50.soil,combination.compound.dt50.surfaceWater,combination.compound.dt50.system,combination.compound.freundlich,combination.compound.henry,combination.compound.koc,combination.compound.molarMass,combination.compound.name,combination.compound.plant_uptake,combination.compound.reference_temperature,combination.compound.vapor_pressure,combination.compound.water_solubility,combination.gap.arguments.apply_every_n_years,combination.gap.arguments.bbch,combination.gap.arguments.interval,combination.gap.arguments.modelCrop,combination.gap.arguments.name,combination.gap.arguments.number_of_applications,combination.gap.arguments.rate,combination.gap.arguments.season,combination.gap.type,combination.scenarios.0,0.compound_pec,0.compound_name
6.0,17.8,6.0,6.0,0.816,-0.355,-153678.4,300.0,Compound 3870643653533857218,0.0,20.0,180.0,-153678.3952,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3870643653533857218
6.0,4.0,6.0,6.0,0.64,690.0,1.0,300.0,Compound 4506014564488279394,0.0,20.0,2.3,1.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4506014564488279394
6.0,3.9,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound -4739024477207052220,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4739024477207052220
6.0,365.0,6.0,6.0,1.0,6070000.0,5000.0,300.0,Compound 5101552979985348927,0.0,20.0,100000000.0,5000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5101552979985348927
6.0,248.11,6.0,6.0,1.0,589.0,189343.22,300.0,Compound 6624546383190203284,0.0,20.0,370000.0,189343.2223,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6624546383190203284
6.0,106.78,6.0,6.0,1.0,2140.0,189298.58,300.0,Compound -7210170824159770089,0.0,20.0,1400000.0,189298.5773,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7210170824159770089
6.0,67.3,6.0,6.0,1.166,0.111,110.4,300.0,Compound -3712039875445296176,0.0,20.0,0.041,110.4,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3712039875445296176
6.0,37.28,6.0,6.0,1.0,530.0,437375.72,300.0,Compound 8702893915144818553,0.0,20.0,770000.0,437375.7197,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8702893915144818553
6.0,59.54,6.0,6.0,1.0,2.73e-10,43809.85,300.0,Compound -7097120619141734816,0.0,20.0,4e-08,43809.8532,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7097120619141734816
6.0,8.0,6.0,6.0,1.01,0.000144,354148.53,300.0,Compound 5935687584155982603,0.0,20.0,0.17,354148.5293,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5935687584155982603
6.0,3.88,6.0,6.0,1.0,6.55,4775.0,300.0,Compound -7865757354373024014,0.0,20.0,100.0,4775.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7865757354373024014
6.0,88.75,6.0,6.0,0.95,494.0,1179677.21,300.0,Compound 2716197894467913409,0.0,20.0,1900000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2716197894467913409
6.0,15.4,6.0,6.0,1.01,-1430.0,-222799.28,300.0,Compound 4785981480472595077,0.0,20.0,1100000.0,-222799.2822,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4785981480472595077
6.0,711.65,6.0,6.0,1.0,0.16,5000.0,300.0,Compound 80104728898705307,0.0,20.0,2.7,5000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 80104728898705307
6.0,0.25,6.0,6.0,0.961,3.82e-05,753.0,300.0,Compound -1108087048089693284,0.0,20.0,9.6e-05,753.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -1108087048089693284
6.0,13.66,6.0,6.0,1.0,420000.0,26882.29,300.0,Compound 291293921870414380,0.0,20.0,38000000.0,26882.2891,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 291293921870414380
6.0,89.06,6.0,6.0,1.0,16400000.0,55.0,300.0,Compound -4101887354220781556,0.0,20.0,3000000.0,55.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4101887354220781556
6.0,51.0,6.0,6.0,1.1,7.26e-07,123930.0,300.0,Compound -8785379241523480922,0.0,20.0,0.0003,123930.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8785379241523480922
6.0,4.98,6.0,6.0,1.0,7.08e-05,55094.9,300.0,Compound -4705642101430200960,0.0,20.0,0.013,55094.896,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4705642101430200960
6.0,3.0,6.0,6.0,1.0,6.39,87539.39,300.0,Compound 1231657118154780737,0.0,20.0,1900.0,87539.3939,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1231657118154780737
6.0,2.7,6.0,6.0,1.0,6070000.0,5000.0,300.0,Compound 971775228042744017,0.0,20.0,100000000.0,5000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 971775228042744017
6.0,65.2,6.0,6.0,0.74,417.0,1179677.21,300.0,Compound -7457153788171054911,0.0,20.0,1600000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7457153788171054911
6.0,42.0,6.0,6.0,1.0,1020000000.0,59.0,300.0,Compound -6094043666968261094,0.0,20.0,200000000.0,59.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -6094043666968261094
6.0,12.0,6.0,6.0,1.0,1600.0,260.0,300.0,Compound 5247763866849794984,0.0,20.0,1400.0,260.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5247763866849794984
6.0,7.2,6.0,6.0,0.734,7.01e-05,189330.71,300.0,Compound 872681963449440663,0.0,20.0,0.044,189330.7068,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 872681963449440663
6.0,100.0,6.0,6.0,1.0,3.99,670.0,300.0,Compound 1448402611904532358,0.0,20.0,8.9,670.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1448402611904532358
6.0,37.26,6.0,6.0,1.0,528.0,438786.35,300.0,Compound 8971695358284814772,0.0,20.0,770000.0,438786.3501,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8971695358284814772
6.0,89.06,6.0,6.0,1.0,800000.0,1500.0,300.0,Compound 331020045267038842,0.0,20.0,4000000.0,1500.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 331020045267038842
6.0,138.0,6.0,6.0,0.863,7.49e-05,189242.54,300.0,Compound -2136706179697672542,0.0,20.0,0.047,189242.5375,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -2136706179697672542
6.0,47.0,6.0,6.0,1.0,0.0129,35.0,300.0,Compound -6616569272800074599,0.0,20.0,0.0015,35.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -6616569272800074599
6.0,23.2,6.0,6.0,0.767,1.35e-05,4312.2,300.0,Compound -4979429411646202932,0.0,20.0,0.00019,4312.2035,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4979429411646202932
6.0,43.5,6.0,6.0,0.91,-1.25e-08,-263707.56,300.0,Compound -4220457481716080624,0.0,20.0,1.1e-05,-263707.5622,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4220457481716080624
6.0,81.9,6.0,6.0,1.0,1040000000.0,19.5,300.0,Compound 890752607321720618,0.0,20.0,68000000.0,19.5,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 890752607321720618
6.0,179.33,6.0,6.0,1.0,499.0,293491.42,300.0,Compound -712629555155018484,0.0,20.0,490000.0,293491.4244,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -712629555155018484
6.0,8.3,6.0,6.0,0.665,8.02e-05,220138.65,300.0,Compound -6885406653546665524,0.0,20.0,0.059,220138.6465,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -6885406653546665524
6.0,30.5,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound -4884182791451158628,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4884182791451158628
6.0,146.6,6.0,6.0,0.75,0.000507,680.0,300.0,Compound 2284588622050841884,0.0,20.0,0.0011,680.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2284588622050841884
6.0,20.2,6.0,6.0,1.0,-0.238,-669933.25,300.0,Compound -839206689977756717,0.0,20.0,530.0,-669933.2511,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -839206689977756717
6.0,0.1,6.0,6.0,1.0,4.98e-05,431733.2,300.0,Compound -5467416112219952391,0.0,20.0,0.072,431733.1984,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5467416112219952391
6.0,12.0,6.0,6.0,0.9,16000.0,79075.61,300.0,Compound 7986038268055442140,0.0,20.0,4200000.0,79075.6119,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7986038268055442140
6.0,21.08,6.0,6.0,1.0,-0.196,-696771.08,300.0,Compound 685183524947273081,0.0,20.0,450.0,-696771.0784,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 685183524947273081
6.0,2.7,6.0,6.0,1.0,6070000.0,5000.0,300.0,Compound 971775228042744017,0.0,20.0,100000000.0,5000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 971775228042744017
6.0,248.11,6.0,6.0,1.0,589.0,189342.66,300.0,Compound 222365368605541100,0.0,20.0,370000.0,189342.6619,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 222365368605541100
6.0,313.07,6.0,6.0,1.0,0.000427,2460.0,300.0,Compound 2776141104864871198,0.0,20.0,0.0035,2460.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2776141104864871198
6.0,29.3,6.0,6.0,1.0,461.0,1179677.21,300.0,Compound 6451173693326998947,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6451173693326998947
6.0,3.2,6.0,6.0,0.94,0.00552,3534.0,300.0,Compound -5643661081813450996,0.0,20.0,0.065,3534.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5643661081813450996
6.0,34.52,6.0,6.0,1.0,0.374,2535.0,300.0,Compound 4274878845431582471,0.0,20.0,3.2,2535.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4274878845431582471
6.0,8.6,6.0,6.0,0.929,460.0,1179677.21,300.0,Compound -8714940095065598187,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8714940095065598187
6.0,526.34,6.0,6.0,1.0,15.1,300.0,300.0,Compound -5252524785709318186,0.0,20.0,15.0,300.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5252524785709318186
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,2.5,6.0,6.0,1.0,6.05e-07,441607.61,300.0,Compound -1035953431503119426,0.0,20.0,0.00089,441607.6108,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -1035953431503119426
6.0,25.2,6.0,6.0,0.89,0.116,45220.48,300.0,Compound -4729349475057228380,0.0,20.0,18.0,45220.4835,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4729349475057228380
6.0,88.02,6.0,6.0,1.0,4.32e-07,1179677.21,300.0,Compound -5472280606989569458,0.0,20.0,0.0017,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5472280606989569458
6.0,22.0,6.0,6.0,1.0,706000000.0,85.0,300.0,Compound -3884500860499570653,0.0,20.0,200000000.0,85.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3884500860499570653
6.0,7.03,6.0,6.0,0.922,0.000714,50863.0,300.0,Compound 4650629041200664706,0.0,20.0,0.12,50863.0049,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4650629041200664706
6.0,22.45,6.0,6.0,1.0,0.000483,565743.08,300.0,Compound -7771557054566245931,0.0,20.0,0.91,565743.0812,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -7771557054566245931
6.0,40.05,6.0,6.0,1.0,50800.0,991.0,300.0,Compound -5857147328182631002,0.0,20.0,170000.0,991.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5857147328182631002
6.0,65.0,6.0,6.0,1.0,1.65e-05,9090000.0,300.0,Compound -2473497542549146942,0.0,20.0,0.5,9090000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -2473497542549146942
6.0,15.57,6.0,6.0,1.0,769000.0,14186.62,300.0,Compound -920677002725627755,0.0,20.0,36000000.0,14186.6159,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -920677002725627755
6.0,222.76,6.0,6.0,1.0,709000.0,107.0,300.0,Compound 5750392499680590843,0.0,20.0,250000.0,107.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5750392499680590843
6.0,3.0,6.0,6.0,1.0,115.0,80.0,300.0,Compound 1043951022885218051,0.0,20.0,31.0,80.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1043951022885218051
6.0,88.02,6.0,6.0,1.0,0.000333,1179677.21,300.0,Compound 1826175475162358192,0.0,20.0,1.3,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1826175475162358192
6.0,11.0,6.0,6.0,1.0,6120.0,98.0,300.0,Compound -4706621282260308116,0.0,20.0,2000.0,98.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4706621282260308116
6.0,199.24,6.0,6.0,1.0,261000.0,61.2,300.0,Compound 5927021741266363700,0.0,20.0,53000.0,61.2,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5927021741266363700
6.0,4.9,6.0,6.0,0.883,7.79e-05,185868.94,300.0,Compound 1096428329548819234,0.0,20.0,0.048,185868.9426,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1096428329548819234
6.0,318.22,6.0,6.0,1.0,1070.0,184872.89,300.0,Compound 903233847370505557,0.0,20.0,660000.0,184872.8878,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 903233847370505557
6.0,50.11,6.0,6.0,1.0,0.45,325.0,300.0,Compound 4007126612970714550,0.0,20.0,0.49,325.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4007126612970714550
6.0,30.17,6.0,6.0,1.0,-3.55,-506335.98,300.0,Compound 1447870332410956477,0.0,20.0,6000.0,-506335.9817,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1447870332410956477
6.0,91.7,6.0,6.0,0.97,118000000.0,21.8,300.0,Compound 2200761803012575974,0.0,20.0,8600000.0,21.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2200761803012575974
6.0,138.0,6.0,6.0,0.92,1.59e-05,489569.04,300.0,Compound 3837744380738345964,0.0,20.0,0.026,489569.0425,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3837744380738345964
6.0,62.97,6.0,6.0,1.0,6.93e-06,190515.41,300.0,Compound 4592672124353045286,0.0,20.0,0.0044,190515.4092,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4592672124353045286
6.0,1.21,6.0,6.0,0.89,1.25,9.15,300.0,Compound -8426933917094061895,0.0,20.0,0.038,9.15,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8426933917094061895
6.0,1.8,6.0,6.0,0.99,7.32e-10,41.0,300.0,Compound -3739297737315173387,0.0,20.0,1e-10,41.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3739297737315173387
6.0,223.58,6.0,6.0,1.0,1070.0,25.0,300.0,Compound 1989409840616175891,0.0,20.0,89.0,25.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1989409840616175891
6.0,47.0,6.0,6.0,0.787,411.0,1179677.21,300.0,Compound 6653354402771315100,0.0,20.0,1600000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6653354402771315100
6.0,10.8,6.0,6.0,0.993,0.517,54.0,300.0,Compound 8346288620558775595,0.0,20.0,0.093,54.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8346288620558775595
6.0,10.8,6.0,6.0,0.892,455.0,1179677.21,300.0,Compound -5881816697275199172,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5881816697275199172
6.0,11.3,6.0,6.0,0.95,0.000393,188962.34,300.0,Compound 1696922433843302419,0.0,20.0,0.25,188962.3386,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 1696922433843302419
6.0,791.1,6.0,6.0,0.89,174.0,27.6,300.0,Compound 7671839887842691853,0.0,20.0,16.0,27.6,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7671839887842691853
6.0,1.4,6.0,6.0,1.0,94000.0,90.0,300.0,Compound -8772879298286544404,0.0,20.0,28000.0,90.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8772879298286544404
6.0,99.6,6.0,6.0,0.911,9.98e-06,300544.58,300.0,Compound 7275284592120673961,0.0,20.0,0.01,300544.5762,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7275284592120673961
6.0,88.02,6.0,6.0,1.0,2.54e-05,1179677.21,300.0,Compound -2062158609470194569,0.0,20.0,0.1,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -2062158609470194569
6.0,93.6,6.0,6.0,1.0,1.09e-05,576.0,300.0,Compound 713378532171160607,0.0,20.0,2.1e-05,576.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 713378532171160607
6.0,193.81,6.0,6.0,1.0,86900.0,1105.0,300.0,Compound 467474204574459006,0.0,20.0,320000.0,1105.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 467474204574459006
6.0,8.35,6.0,6.0,0.852,1.34e-09,664.0,300.0,Compound 5268091127993971416,0.0,20.0,3e-09,664.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5268091127993971416
6.0,15.55,6.0,6.0,1.0,-3280000.0,-2740.95,300.0,Compound -5685824513476393686,0.0,20.0,30000000.0,-2740.9482,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5685824513476393686
6.0,89.06,6.0,6.0,1.0,900000000.0,1.0,300.0,Compound -4863827000150823593,0.0,20.0,3000000.0,1.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4863827000150823593
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,0.1,6.0,6.0,1.0,80000000000.0,6.0,300.0,Compound 5584559516334077112,0.0,20.0,1600000000.0,6.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5584559516334077112
6.0,2.2,6.0,6.0,0.96,0.0103,40.8,300.0,Compound -1330830376644897643,0.0,20.0,0.0014,40.8,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -1330830376644897643
6.0,26.0,6.0,6.0,0.897,17.9,237.0,300.0,Compound 3813335858233457443,0.0,20.0,14.0,237.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 3813335858233457443
6.0,16.69,6.0,6.0,1.0,2.27e-05,791443.94,300.0,Compound -5865622663602813929,0.0,20.0,0.06,791443.9366,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5865622663602813929
6.0,88.0,6.0,6.0,0.943,3.48e-08,949.0,300.0,Compound 6646932664957123334,0.0,20.0,1.1e-07,949.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6646932664957123334
6.0,72.0,6.0,6.0,0.93,0.000161,283617.01,300.0,Compound -8876324543618005138,0.0,20.0,0.15,283617.012,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8876324543618005138
6.0,30.0,6.0,6.0,1.0,-3.49e-05,-85968.14,300.0,Compound 6680200212637283171,0.0,20.0,0.01,-85968.1386,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 6680200212637283171
6.0,681.08,6.0,6.0,1.0,1020000.0,59.0,300.0,Compound 7204132072466149049,0.0,20.0,200000.0,59.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7204132072466149049
6.0,83.0,6.0,6.0,1.0,3.45e-05,173900.0,300.0,Compound -8643337950230211003,0.0,20.0,0.02,173900.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -8643337950230211003
6.0,111.64,6.0,6.0,1.0,40600.0,5000.0,300.0,Compound 7410352035780896398,0.0,20.0,680000.0,5000.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 7410352035780896398
6.0,52.7,6.0,6.0,0.909,-1.79e-05,-167784.7,300.0,Compound -750390810754369317,0.0,20.0,0.01,-167784.6987,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -750390810754369317
6.0,4.7,6.0,6.0,0.77,410.0,1179677.21,300.0,Compound -5181517736002796092,0.0,20.0,1600000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5181517736002796092
6.0,157.2,6.0,6.0,0.92,460.0,1179677.21,300.0,Compound -3471995440999888274,0.0,20.0,1800000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3471995440999888274
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,18.0,6.0,6.0,1.0,6.3,10.0,300.0,Compound 5677661773346837718,0.0,20.0,0.21,10.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5677661773346837718
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,7.36,6.0,6.0,1.0,-1.93e-07,-286277.65,300.0,Compound -5950130487259911826,0.0,20.0,0.00018,-286277.6478,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5950130487259911826
6.0,0.1,6.0,6.0,1.0,-88100.0,-150257.67,300.0,Compound -415225646006920843,0.0,20.0,44000000.0,-150257.6709,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -415225646006920843
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,427.0,6.0,6.0,1.0,0.00698,1664.0,300.0,Compound -5080763860286551692,0.0,20.0,0.039,1664.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -5080763860286551692
6.0,248.11,6.0,6.0,1.0,589.0,189342.66,300.0,Compound 222365368605541100,0.0,20.0,370000.0,189342.6619,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 222365368605541100
6.0,324.1,6.0,6.0,1.0,1.39e-06,106.0,300.0,Compound 4443349178630054917,0.0,20.0,4.9e-07,106.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 4443349178630054917
6.0,241.87,6.0,6.0,1.0,0.13,3060.0,300.0,Compound 8559583929640638551,0.0,20.0,1.3,3060.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 8559583929640638551
6.0,0.1,6.0,6.0,1.0,-8.14e-10,-180480.37,300.0,Compound -2990760668963105747,0.0,20.0,4.9e-07,-180480.3718,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -2990760668963105747
6.0,2.24,6.0,6.0,0.888,6.65e-07,189341.42,300.0,Compound -4698731903675915654,0.0,20.0,0.00042,189341.4179,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4698731903675915654
6.0,21.4,6.0,6.0,0.95,444000000.0,5.02,300.0,Compound 2046419712900737247,0.0,20.0,7400000.0,5.02,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 2046419712900737247
6.0,90.77,6.0,6.0,1.0,518.0,1179677.21,300.0,Compound -980856891764548939,0.0,20.0,2000000.0,1179677.2096,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -980856891764548939
6.0,5.0,6.0,6.0,1.0,3.58,385.0,300.0,Compound 9168071582105217178,0.0,20.0,4.6,385.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 9168071582105217178
6.0,24.9,6.0,6.0,0.856,9.26e-05,174773.07,300.0,Compound -803866520521408448,0.0,20.0,0.054,174773.0658,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -803866520521408448
6.0,2.87,6.0,6.0,0.64,0.00132,205.0,300.0,Compound 5964211656162769902,0.0,20.0,0.0009,205.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound 5964211656162769902
6.0,15.54,6.0,6.0,1.0,159000000.0,58.0,300.0,Compound -3376589260830467730,0.0,20.0,31000000.0,58.0,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -3376589260830467730
6.0,47.01,6.0,6.0,1.0,0.000201,1490.94,300.0,Compound -4131154776513290046,0.0,20.0,0.001,1490.9428,1,31,14,WC,GAP -199991243157005737,2,250.0,0,relative,N,0.0,Compound -4131154776513290046
