0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.4261249084907561e-11,Compound -1822546952006074027
6.0,1.68,6.0,6.0,0.99809,4.89e-08,3569.81,300.0,Compound 3044623635155127331,0.0,20.0,9.3e-09,57.1418,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 3044623635155127331
6.0,1.03,6.0,6.0,0.93162,2090.0,21.39,300.0,Compound -3837700598901866527,0.0,20.0,0.12,0.0171,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.3715760622165403e-07,Compound -3837700598901866527
6.0,21.75,6.0,6.0,0.94488,54.3,4.89,300.0,Compound 5696473552754895121,0.0,20.0,140.0,773.876,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0029283766705241847,Compound 5696473552754895121
6.0,22.92,6.0,6.0,0.98316,0.00808,81.83,300.0,Compound -50855309167940459,0.0,20.0,0.0039,146.18,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.003448734755387981,Compound -50855309167940459
6.0,7.11,6.0,6.0,0.93637,150.0,2090.68,300.0,Compound 5352285322910348763,0.0,20.0,41.0,82.145,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 5352285322910348763
6.0,20.57,6.0,6.0,0.96967,3.12e-08,45.51,300.0,Compound -3695012758073716527,0.0,20.0,7e-06,67371.7712,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.019171754603630665,Compound -3695012758073716527
6.0,150.19,6.0,6.0,0.90104,1100000.0,26.25,300.0,Compound 4921389293288823478,0.0,20.0,49.0,0.0133,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,5.51297167536683e-06,Compound 4921389293288823478
6.0,202.16,6.0,6.0,0.9225,6.21,14244.13,300.0,Compound 8608603097536214290,0.0,20.0,2300.0,110539.6929,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound 8608603097536214290
6.0,30.3,6.0,6.0,0.99512,4.74e-05,12.87,300.0,Compound 5876841573516615987,0.0,20.0,0.58,3693937.3308,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.0776387472662832,Compound 5876841573516615987
6.0,11351.85,6.0,6.0,0.94276,0.00237,2466.1,300.0,Compound -3106112747916788569,0.0,20.0,0.0015,184.9839,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.3174403973594103e-11,Compound -3106112747916788569
6.0,48.27,6.0,6.0,0.90396,6.62e-06,1261.17,300.0,Compound -4195046198266143402,0.0,20.0,0.00071,32337.9404,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.0,Compound -4195046198266143402
6.0,181.83,6.0,6.0,0.94385,107.0,22.37,300.0,Compound -8828319577282630692,0.0,20.0,0.15,0.4065,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.021983382995454367,Compound -8828319577282630692
6.0,20.14,6.0,6.0,0.95631,9.66e-08,13.8,300.0,Compound -8460068968082854915,0.0,20.0,0.017,53543527.6315,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,0.22558497380910147,Compound -8460068968082854915
6.0,2.22,6.0,6.0,0.99572,111.0,183.63,300.0,Compound 4533512721120096610,0.0,20.0,0.13,0.3574,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,1.241399879190577e-13,Compound 4533512721120096610
6.0,116.17,6.0,6.0,0.90462,11.9,623.75,300.0,Compound 4382444491927411583,0.0,20.0,0.16,4.1179,0001-04-17 00:00:00,0001-05-01 00:00:00,1,14,WC,GAP -199991243157005737,2,250.0,0001-04-17T00:00:00,50.0,25.0,absolute,75.0,Scenario.C,3.102174118496364e-16,Compound 4382444491927411583
